Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
NPY2R	-1.04709125515091	1.85046921182266	-4.15093854830588	3.54152641044511e-05	7.65698653403804e-05	1.12617692910396
RRM1	0.233942416750216	10.8900367816092	4.14947970459877	3.56385279960849e-05	7.70371399500584e-05	1.1202239566344
PPP1R13B	-0.212258220291794	9.44048587848933	-4.14947665018596	3.56389968493036e-05	7.70371399500584e-05	1.12021149490015
GPR116	-0.422407154471545	9.44410311986864	-4.14894909364864	3.57200649633821e-05	7.7204136140706e-05	1.11805924463178
XIST	-0.778640131417768	12.3390293103448	-4.14841411242742	3.58024530293861e-05	7.73739492851485e-05	1.11587697582823
VPS33A	-0.15479507740284	9.15713054187192	-4.14792826763742	3.58774305053769e-05	7.75277126114909e-05	1.11389537891792
WDR17	-0.859505633144	4.24524729064039	-4.14786405658298	3.58873509686704e-05	7.75408761141057e-05	1.11363350057836
ADAM15	0.317170373092784	11.9850209359606	4.14676812434871	3.60570726636913e-05	7.78992783854359e-05	1.10916445857271
CD248	-0.445446831495721	9.77142832512315	-4.14616486241987	3.61508222526801e-05	7.80934882412028e-05	1.1067049396686
STIM1	0.240109067824909	10.5579692939245	4.14612341911209	3.61572712265514e-05	7.80990888310707e-05	1.10653598669607
NPY	0.459983786613209	0.441388916256158	4.14594829779748	3.61845338498604e-05	7.81496405596004e-05	1.10582208336336
SLC25A26	-0.183926056353704	8.3106132183908	-4.14422980346259	3.64531053101432e-05	7.87212933185136e-05	1.09881798741057
LSM12	0.178037358280429	10.0740995073892	4.14374784274552	3.65287671738918e-05	7.88762760215009e-05	1.09685415893274
SNORA18	0.132726771355385	0.164792118226601	4.14339375207103	3.65844501307272e-05	7.89880899837407e-05	1.09541149952619
CPAMD8	0.70747041986858	7.11587282430214	4.14304208273011	3.6639832175297e-05	7.90992304886594e-05	1.09397882389191
GMPPB	-0.260241788617883	8.58489942528736	-4.14288764659339	3.66641784625161e-05	7.91433534665184e-05	1.0933496995188
SPRR2G	0.289550834168616	0.205267569786535	4.14124284627638	3.69244310499601e-05	7.96966404799949e-05	1.08665071338981
RAB40A	-0.357374966031847	1.91205935960591	-4.14080702923026	3.69936830066628e-05	7.98376031810459e-05	1.08487613960235
TNFRSF10B	0.286574237665661	9.53436633825944	4.14059544874557	3.70273479521957e-05	7.99017422192719e-05	1.08401468488466
LEP	-1.39542197572113	4.51706026272578	-4.14009726830954	3.71067293680948e-05	8.00645091799121e-05	1.08198650099473
CXorf22	0.520489364071722	1.28088456486043	4.13995784924838	3.71289737319529e-05	8.01039710258348e-05	1.08141894292273
C14orf106	0.268646501837615	8.94658119868637	4.13950601509713	3.72011511781133e-05	8.02511412078346e-05	1.07957970863153
FN3K	-0.342324635260052	8.58623620689655	-4.13884327802721	3.73072602593713e-05	8.04714703134293e-05	1.0768823268135
C20orf85	-0.792670502283106	0.999289162561576	-4.13867751305615	3.73338453924271e-05	8.0520238220174e-05	1.07620771853197
ZNF599	-0.231202167279198	6.70531026272578	-4.13825216282563	3.74021448229885e-05	8.06589539937347e-05	1.07447680478463
NCR3	0.605768408508745	2.52956297208539	4.13784204933811	3.74681101033683e-05	8.07926070925697e-05	1.07280805897579
SERPINF1	-0.496813464751053	11.5593963054187	-4.13709948916236	3.75878297107438e-05	8.10421300225682e-05	1.06978700154528
TRIB2	0.36939081189443	9.93304228243021	4.13672474137488	3.76483865581584e-05	8.11640541383675e-05	1.06826256485528
SNRPE	0.263193141775249	10.137052955665	4.13661728471532	3.7665767967535e-05	8.11928826906352e-05	1.06782546662956
FBRS	-0.211619452054796	10.6730823481117	-4.13640103284727	3.77007704226817e-05	8.12596852490581e-05	1.06694585886325
ST3GAL1	-0.390326599844073	10.9737532840723	-4.13563263121662	3.78253939186981e-05	8.15196209047008e-05	1.06382073517961
ADRA1D	-0.490556545272302	2.30949400656814	-4.13515526387195	3.79030129892903e-05	8.16782101573852e-05	1.06187954516743
PLVAP	-0.330269691502398	10.9734433497537	-4.13486684282783	3.79499830701686e-05	8.17707263684492e-05	1.06070680124561
COX17	-0.283033337788165	9.10433489326765	-4.1347741898043	3.79650835809915e-05	8.17945609236425e-05	1.06033008323312
LOC388428	-0.192224996102016	0.270744006568145	-4.13376936317711	3.81292165945309e-05	8.21394420245123e-05	1.05624508487137
MAPKAP1	0.135065383673009	10.7100579638752	4.13358258628316	3.81597998296311e-05	8.21965822324706e-05	1.05548587290004
GNL3	0.18780602071498	10.8246352216749	4.13322921971472	3.82177245931157e-05	8.23125979431861e-05	1.0540495973402
ZNF425	-0.315164944871365	6.48338916256158	-4.13270939770198	3.83030870697182e-05	8.24876775133913e-05	1.05193697252578
PBX4	0.514776255707765	3.42084187192118	4.13185895853677	3.84431326370562e-05	8.27804701930528e-05	1.04848123330803
RTN4	-0.205777485243349	12.6655425287356	-4.13161841830038	3.8482831658756e-05	8.28571450938897e-05	1.04750392925419
TASP1	-0.18782665552957	7.56569958949097	-4.13057002645221	3.8656314804777e-05	8.32218228368601e-05	1.04324500677087
TMEM187	-0.257984956008451	8.03874285714286	-4.13033896472197	3.86946496842369e-05	8.32954980235082e-05	1.04230649715141
CPSF7	0.157850765118614	10.9123491789819	4.1296071729616	3.88162979864138e-05	8.35484819662932e-05	1.03933449579082
SPOCK3	-0.609777445149795	1.33382413793103	-4.12911464739485	3.88983767604403e-05	8.37162514508434e-05	1.03733450647567
PABPC1L	-0.51094596057468	7.74402520525452	-4.12874986881828	3.89592729433321e-05	8.38384014077528e-05	1.03585340646434
SNRNP70	-0.272291130415411	11.3315344006568	-4.1286330685738	3.89787907323078e-05	8.38714906407456e-05	1.03537919266571
DLGAP2	-0.507452270854216	1.84135180623974	-4.12768206889328	3.91380527851198e-05	8.42052315950544e-05	1.03151858029537
SPON1	-0.6587092259717	9.52118119868637	-4.12723697555581	3.92128039483662e-05	8.43570964055994e-05	1.02971200730945
PTDSS2	-0.253811159371857	8.92914827586207	-4.12695229989061	3.92606848939762e-05	8.44511301617425e-05	1.02855664703563
NPFF	-0.426026316961803	2.92344704433498	-4.12606087660071	3.94109772182253e-05	8.47654110687658e-05	1.02493929403706
ATR	0.216136469540043	9.6710039408867	4.12589110572019	3.94396621816695e-05	8.48180990233801e-05	1.02425045806999
FBLL1	-0.758736776923936	3.60887980295567	-4.12479912963409	3.96246402580652e-05	8.52068607460539e-05	1.01982048415159
ZDHHC4	-0.227655834725457	9.62776921182266	-4.12414113586256	3.9736500521995e-05	8.54383276962992e-05	1.01715165821823
NFE2L1	-0.225048615658784	12.697241543514	-4.12408421108059	3.97461919388885e-05	8.54500933276401e-05	1.01692079048328
RGPD1	0.393758226974056	8.17826732348112	4.12402737655595	3.97558702301238e-05	8.54618282454588e-05	1.01669029189283
ZBTB6	-0.229911065820263	8.56026986863711	-4.12216558021231	4.00741546101031e-05	8.61355328628643e-05	1.00914128238005
NAPB	-0.291745236663322	8.05966945812808	-4.12214447603089	4.0077776326623e-05	8.61355328628643e-05	1.00905573043752
RPS18	0.272984096224571	14.625467816092	4.12204631968947	4.00946251538255e-05	8.61626006595154e-05	1.00865783073205
SLC4A3	0.497946916137643	7.36394893267652	4.12200528996273	4.01016700225891e-05	8.61685964241352e-05	1.00849150986146
PIPSL	0.198418084419211	7.54499400656814	4.12066836835167	4.03318661662674e-05	8.66540370888232e-05	1.00307295496819
AARSD1	-0.240098679140212	8.94787339901478	-4.12007877305226	4.04337833241474e-05	8.68637933468371e-05	1.00068386320158
MTHFSD	0.22500592270854	8.0326342364532	4.11977901289433	4.04856935025476e-05	8.69660866369955e-05	0.999469336270683
CD93	-0.370935130860879	10.7955818555008	-4.11855436166693	4.06984277709452e-05	8.74137829268409e-05	0.994508355709004
PROZ	-0.496533043768793	1.57264745484401	-4.11614018901783	4.11209082032884e-05	8.8311838062884e-05	0.984732903638444
TRIAP1	0.17569913353381	9.02591461412151	4.11557423395906	4.12205515320265e-05	8.851644678471e-05	0.982442048626049
FAM127A	0.274676318075503	10.2966562397373	4.11526984072305	4.12742385156953e-05	8.86223365585094e-05	0.98121006198422
SYNPR	0.219499345138657	0.185209934318555	4.1146516312143	4.13834789880157e-05	8.88474733876066e-05	0.978708223095292
C14orf101	-0.188159512195114	8.77987200328407	-4.11387592528461	4.15209383818569e-05	8.91331401430322e-05	0.975569527261491
FKBP4	-0.346188566655545	12.7530936781609	-4.11264966907826	4.17391229648972e-05	8.95920210159086e-05	0.970608968817817
KCNJ8	-0.417549793963688	7.66046880131363	-4.1118467217558	4.18825789010321e-05	8.98904183874207e-05	0.967361595530048
ZNF571	-0.22139947210158	6.68523489326765	-4.11163244044821	4.19209418671573e-05	8.99632208004312e-05	0.966495078293163
GCA	0.256073473660765	8.54186502463054	4.11006686341589	4.22022430256807e-05	9.05573030044591e-05	0.960165483101291
ZC3H8	0.207170108029847	7.28104532019705	4.10939339341413	4.23238021277231e-05	9.0808522162374e-05	0.957443379124098
ANKS4B	0.342282904555073	0.445884236453202	4.10880381435818	4.24304921539357e-05	9.10277888878714e-05	0.955060710791449
FAM170A	-0.214547292571556	0.393696633825944	-4.1083026859173	4.25213769907503e-05	9.12131052660391e-05	0.953035759710079
C1QTNF6	-0.453456518543277	9.4057380952381	-4.10788546355056	4.25971856256399e-05	9.13660456778711e-05	0.951350038080693
KIF24	0.351272751976823	7.39204532019704	4.10774220795624	4.26232445314926e-05	9.14122575719355e-05	0.95077127468829
FHAD1	-0.450775291235104	5.02474064039409	-4.10644859509337	4.28592458750822e-05	9.19086666097168e-05	0.945545870257615
STAG1	0.300285156476207	9.69852701149425	4.10591456534011	4.29570335377613e-05	9.21086123035195e-05	0.943389183619927
FFAR1	-0.166514908118944	0.188651395730706	-4.10575902073171	4.2985555567816e-05	9.21600117890546e-05	0.942761065840625
PRCD	-0.424095649849646	2.73374630541872	-4.10507893890243	4.31104727503684e-05	9.24180474373304e-05	0.940015041953704
ARNT2	-0.662949782826603	9.56919433497537	-4.10460771891832	4.319722839802e-05	9.25942283569751e-05	0.938112616673261
EPDR1	-0.510630689386349	7.6295816091954	-4.10379367264565	4.33474921080155e-05	9.29064885354566e-05	0.934826621914113
C8orf80	0.644271807550954	3.1475210180624	4.10374309925577	4.33568437426458e-05	9.29166983572552e-05	0.934622497315263
COL3A1	-0.609408760441037	15.7716585385879	-4.10340203606854	4.34199605254556e-05	9.30421162375967e-05	0.933245960062723
DACT1	-0.481164581801981	7.9923171592775	-4.10322477832528	4.34527981040797e-05	9.31026308933372e-05	0.932530588518635
AMOTL1	0.485084795634267	9.7168723316913	4.10252523992613	4.35826202491997e-05	9.33709113812326e-05	0.929707705563225
RPS6KB1	-0.277594551731831	9.90924778325123	-4.1023962677223	4.36065954278601e-05	9.34123937597866e-05	0.929187308566068
NKD2	-0.611238262612765	6.35318702791461	-4.10185446897298	4.37074495538194e-05	9.36185371088261e-05	0.927001348998787
USP2	0.560288428555517	5.74522331691297	4.10171314899871	4.37337922254581e-05	9.36575150171797e-05	0.926431220824841
GOLGA6L6	0.246815999554516	0.167407142857143	4.10170722785138	4.37348962827113e-05	9.36575150171797e-05	0.926407333515264
AASDH	-0.215326047444041	8.23424146141215	-4.10151074515938	4.37715474660726e-05	9.37260921212625e-05	0.925614694858667
BAHCC1	0.462941401046891	8.43628932676519	4.10071436440873	4.39204004463147e-05	9.40348821058002e-05	0.922402361752769
ANKRD31	-0.378319258269295	1.4054552545156	-4.1005800945587	4.39455443806647e-05	9.40787700631311e-05	0.921860821938714
GTF2A2	0.175006724579573	9.40384441707718	4.09942787460547	4.41618766341741e-05	9.45319020817349e-05	0.91721437468918
CNNM4	-0.290369034413622	9.93367044334975	-4.09839689390455	4.43563028926978e-05	9.49380518054234e-05	0.913057914057721
RNF139	-0.250364163047122	10.3220192939245	-4.09789729105785	4.44508120357821e-05	9.51302806032611e-05	0.911044100956789
CPT2	-0.183233094999444	9.4812658456486	-4.09690613551924	4.46388737876372e-05	9.5514279061238e-05	0.907049630358014
ARSE	0.613381877714665	4.86751428571429	4.09690193347138	4.46396726898389e-05	9.5514279061238e-05	0.907032697623536
GPR25	0.349280755095222	0.711447536945813	4.09660244868181	4.46966463510079e-05	9.56260809106921e-05	0.905825925648586
PRRC1	-0.206838088874052	11.0865594417077	-4.09527620350371	4.4949780805106e-05	9.61574903205881e-05	0.900482860925723
ZNF207	0.122547459628024	11.5309223316913	4.09447736025866	4.5102908734221e-05	9.64748740690161e-05	0.897265360741208
ZNF598	0.258269669228188	9.57840443349754	4.09437890602843	4.5121815388577e-05	9.65051225313615e-05	0.896868858993286
DPPA5	0.0681886223410179	0.0308022988505747	4.09409006181043	4.51773270138068e-05	9.66136459011209e-05	0.895705658915417
MTP18	0.329304657534247	7.98615024630542	4.09395616992494	4.52030810635189e-05	9.66585152252544e-05	0.895166492054041
THNSL2	-0.504196237888415	9.40421157635468	-4.09387579474667	4.52185478919726e-05	9.66813800578788e-05	0.894842838911724
MAP3K13	0.42695252478004	5.43334548440066	4.09365671720271	4.52607311383746e-05	9.6761356171684e-05	0.893960693272779
EPB42	-0.614099516649961	1.03984876847291	-4.09323616745949	4.53418124679488e-05	9.6924465495134e-05	0.892267421006562
FCRL2	0.723876587593272	2.36680229885058	4.09290280005284	4.54061831584339e-05	9.70518228310927e-05	0.890925293880879
CXCR1	-0.678875219957675	2.44433267651888	-4.09264682008752	4.54556698139338e-05	9.71473432958831e-05	0.88989479843329
SRCAP	-0.173734057244701	12.0112472085386	-4.09171863456654	4.5635538700935e-05	9.75214656295595e-05	0.886158739053294
TBC1D3B	-0.447706773582806	6.70200476190476	-4.09163154417916	4.56524501905312e-05	9.75473118019243e-05	0.885808231975589
XRCC5	0.143398142332094	12.9222691297209	4.0911225538622	4.57514066331194e-05	9.77484425713612e-05	0.883759876553442
SDC1	0.578232197349371	12.3229810344828	4.09072880932772	4.58280969997174e-05	9.79019641812529e-05	0.882175480605347
ZCCHC14	0.208145011693956	9.81456724137931	4.09036107359895	4.58998317999438e-05	9.80448680110181e-05	0.880695875944705
UBE3C	0.192409152466862	11.1096611658457	4.08977499850762	4.60143788122906e-05	9.82791815763035e-05	0.878338038456847
COX5B	0.278277385009485	10.5292464696223	4.08914807670373	4.61372096483168e-05	9.85311367497323e-05	0.875816234474631
WASH2P	-0.331012872257487	7.88980172413793	-4.08872336141966	4.62205996115052e-05	9.86988173062213e-05	0.874108023469668
PYHIN1	0.690329248245908	4.3316065681445	4.08837380956206	4.62893390813059e-05	9.88351813468221e-05	0.87270225034163
DCLRE1A	0.222452457957461	8.55845016420361	4.08827419452897	4.63089461697023e-05	9.88666221620083e-05	0.872301655550017
HEY1	-0.395800868693619	7.61296009852217	-4.08811136365495	4.63410129239663e-05	9.89246541305118e-05	0.87164686318325
BEST3	-0.557548646842632	1.73141683087028	-4.08786276270977	4.63900112926944e-05	9.90188141546846e-05	0.870647212264719
SLC29A4	0.633036024056135	6.65554573070608	4.08762099967626	4.64377091074604e-05	9.91101786114753e-05	0.869675114040434
CRYAA	0.185045541819802	0.229802298850575	4.08723612100536	4.65137385121653e-05	9.92619844413457e-05	0.868127681545096
DSP	0.596086112039206	13.4908187192118	4.08716773299604	4.65272603227072e-05	9.92803788911037e-05	0.867852737445381
EGF	-0.897955409288342	6.45243128078818	-4.08696883611622	4.65666078155055e-05	9.93538707837775e-05	0.867053126745252
UGT3A1	-0.370878986524113	0.475458210180624	-4.08645988963343	4.66674358875334e-05	9.95585074891317e-05	0.865007218483377
SULT6B1	0.0329088072168393	0.012794170771757	4.08633412550611	4.66923831059269e-05	9.96012368507722e-05	0.864501698870632
SLC25A15	0.254933157367203	8.61190238095238	4.08577320107657	4.68038052073311e-05	9.9828400532793e-05	0.862247199688107
TRIM13	-0.194942022496948	9.42364031198686	-4.08523056527291	4.69118346358829e-05	0.00010004828085993	0.860066493711565
EDF1	-0.289000138100015	11.7030113300493	-4.08479370419448	4.6998978101784e-05	0.000100215745665185	0.858311072383697
SNHG12	0.37176100456621	7.48328136288998	4.08478731161347	4.70002544108202e-05	0.000100215745665185	0.858285386687911
PPIEL	-0.491659801759668	5.24726633825944	-4.08459077433909	4.70395100680549e-05	0.000100288889135514	0.857495709618084
C4orf39	0.531865270074618	3.68374770114943	4.08441792766042	4.70740595728009e-05	0.00010035198468088	0.856801250742572
LILRB4	0.475505105245587	8.17298136288998	4.08372653879893	4.7212499077649e-05	0.000100636515242664	0.85402369252484
C12orf77	0.165114522775365	0.193267733990148	4.08332191991612	4.72936966975217e-05	0.000100798983952663	0.852398404853189
LOC338758	-0.350282753090551	4.75422725779967	-4.08237870496706	4.7483493074217e-05	0.00010119285507093	0.848610273462199
PPM1H	-0.45808675799087	9.6218934318555	-4.08227675434762	4.75040511125345e-05	0.00010122601463921	0.848200871289074
DHX33	0.373327922931303	8.14482471264368	4.08197229888349	4.75654939527428e-05	0.000101346279172114	0.846978331465
ZNF804B	-0.494805991758548	0.604767980295567	-4.08160668681778	4.7639378640727e-05	0.000101493025061225	0.845510334754944
RDH12	0.390445708876268	1.59792093596059	4.08107381431677	4.77472592773085e-05	0.000101712158923325	0.843370987100202
PTP4A1	0.262064822363291	11.4335348111658	4.08030970012813	4.79023598238954e-05	0.000102031824900455	0.840303737080737
PTPN23	-0.157563372313163	10.4251761904762	-4.07990923886775	4.79838366766839e-05	0.000102194621976675	0.838696458614108
FAM136B	0.172881158258158	0.278804926108374	4.0794935539457	4.80685500358058e-05	0.00010236427711095	0.837028241294347
PRELID1	0.227182701859906	10.7604878489327	4.07913667710088	4.81413920077162e-05	0.000102508618540665	0.835596163156059
TAS2R3	-0.268023410179308	0.672576518883416	-4.07837020982195	4.82981896282437e-05	0.000102827725365417	0.832520889412323
C1orf144	0.131181100345266	11.5263825123153	4.07834027945057	4.83043223630634e-05	0.000102827725365417	0.832400812085059
ASB2	0.547798852878941	4.54130041050903	4.07832971489603	4.83064872173897e-05	0.000102827725365417	0.832358428469846
DCP2	-0.215570827486367	9.97328103448276	-4.07767999114028	4.84398036469066e-05	0.000103100672985513	0.829752026782304
